282.91590428439036, 0.4564788631989103
272.62196136207024, 2.4539600313665773
259.3054202409524, 3.625216833400657
246.85621272247698, 5.29299241974195
232.69372430672718, 7.459425421191455
221.1094741344486, 9.45797590475965
215.99339400708124, 12.611387020887292
215.61319297578592, 16.092365088040296
217.3787515148635, 19.24007318869853
220.42748853456266, 21.88948031271535
222.6207732338474, 24.87108808782645
225.22990281111134, 26.85787610198892
229.56181831143215, 29.00898224936435
233.88660504241614, 30.66285673549889
237.78366561319297, 32.48283154718058
242.5409310172754, 34.302093481928566
246.433239075161, 35.79058051944966
250.7556495496994, 37.278711118503914
255.5081624408906, 38.76648527909133
260.2582990756362, 40.088515552598444
264.58546206306585, 41.90813392581328
268.4730176080603, 43.065133189173785
272.3653256659459, 44.55362022669487
275.8251550507331, 45.87671981560251
279.73409690373785, 48.525414062685655
278.9000308913338, 50.349309697502555
276.34317895587293, 52.00888719910654
272.49364351400806, 53.50379012903073
267.78152698239194, 54.833662048808314
263.0694104507758, 56.163533968585895
258.35729391915976, 57.49340588836348
254.50300596440366, 58.656821044127085
249.79326568923318, 60.15243685098496
245.51125157426992, 61.481952332295705
240.36665636955541, 62.646436803459835
235.2220611648409, 63.810921274623965
230.9400470498776, 65.1404367559347
226.22793051826153, 66.47030867571229
221.9459164032982, 67.79982415702304
218.09162844854217, 68.96323931278664
212.0915809234133, 70.45992443504504
207.38659316113393, 72.2870280160635
201.81664805265785, 73.78335669985506
197.96236009790175, 74.94677185561866
193.68272223938408, 76.4420312240097
189.83793931041038, 78.26842192809448
186.4185062851983, 79.76296841955184
183.42917567663903, 81.25715847254236
182.60223843357176, 83.57828576860015
183.4980871135613, 86.06373119787088
185.67949053061807, 88.2166195375805
189.14882494118768, 90.20269467480931
193.03875674262764, 91.52543782525011
197.7912696338189, 93.01321198583751
202.5437825250101, 94.50098614642494
206.86144048665733, 95.65762897131859
210.74424351876053, 96.48314046051851
214.62704655086378, 97.30865194971842
218.5074733265214, 97.96841955183804
222.82275503172303, 98.95931848965141
226.27307939072784, 99.61944253023788
